,movie_id,movie_title,rel_date,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,rel_year,numMovieRatings,avgRating
353,354,"Wedding Singer, The (1998)",13-Feb-1998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1998,72,3.4861
110,111,"Truth About Cats & Dogs, The (1996)",26-Apr-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1996,272,3.4853
415,416,Old Yeller (1957),01-Jan-1957,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1957,64,3.4844
641,642,"Grifters, The (1990)",01-Jan-1990,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1990,89,3.4831
1135,1136,Ghosts of Mississippi (1996),20-Dec-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,29,3.4828
160,161,Top Gun (1986),01-Jan-1986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1986,220,3.4818
728,729,Nell (1994),01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,81,3.4815
249,250,"Fifth Element, The (1997)",09-May-1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1997,197,3.4772
864,865,"Ice Storm, The (1997)",01-Jan-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,21,3.4762
739,740,Jane Eyre (1996),05-Apr-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1996,63,3.4762
707,708,"Sex, Lies, and Videotape (1989)",01-Jan-1989,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1989,101,3.4752
942,943,Killing Zoe (1994),01-Jan-1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,40,3.475
1152,1153,Backbeat (1993),01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1993,19,3.4737
146,147,"Long Kiss Goodnight, The (1996)",05-Oct-1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996,185,3.4703
72,73,Maverick (1994),01-Jan-1994,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1994,128,3.4688
958,959,Dazed and Confused (1993),01-Jan-1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,64,3.4688
887,888,One Night Stand (1997),01-Jan-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,15,3.4667
844,845,That Thing You Do! (1996),28-Sep-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,176,3.4659
276,277,Restoration (1995),01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,71,3.4648
401,402,Ghost (1990),01-Jan-1990,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1990,170,3.4647
159,160,Glengarry Glen Ross (1992),01-Jan-1992,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1992,69,3.4638
1098,1099,"Red Firecracker, Green Firecracker (1994)",01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,13,3.4615
1217,1218,Friday (1995),01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,26,3.4615
331,332,Kiss the Girls (1997),01-Jan-1997,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1997,143,3.4615
746,747,Benny & Joon (1993),01-Jan-1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1993,102,3.4608
726,727,Immortal Beloved (1994),01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1994,63,3.4603
805,806,Menace II Society (1993),01-Jan-1993,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1993,50,3.46
1015,1016,Con Air (1997),06-Jun-1997,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,137,3.4599
366,367,Clueless (1995),01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,170,3.4588
1052,1053,Now and Then (1995),01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,24,3.4583
689,690,Seven Years in Tibet (1997),01-Jan-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1997,155,3.4581
50,51,Legends of the Fall (1994),01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1994,81,3.4568
743,744,Michael Collins (1996),11-Oct-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1996,92,3.4565
211,212,"Unbearable Lightness of Being, The (1988)",01-Jan-1988,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1988,92,3.4565
217,218,Cape Fear (1991),01-Jan-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1991,171,3.4561
1066,1067,Bottle Rocket (1996),21-Feb-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,44,3.4545
32,33,Desperado (1995),01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1995,97,3.4536
25,26,"Brothers McMullen, The (1995)",01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,73,3.4521
903,904,Ma vie en rose (My Life in Pink) (1997),26-Dec-1997,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,20,3.45
23,24,Rumble in the Bronx (1995),23-Feb-1996,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1996,174,3.4483
740,741,"Last Supper, The (1995)",05-Apr-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1996,58,3.4483
229,230,Star Trek IV: The Voyage Home (1986),01-Jan-1986,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1986,199,3.4472
898,899,"Winter Guest, The (1997)",01-Jan-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,9,3.4444
720,721,Mallrats (1995),01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,54,3.4444
265,266,Kull the Conqueror (1997),29-Aug-1997,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,9,3.4444
388,389,Black Beauty (1994),01-Jan-1994,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,27,3.4444
24,25,"Birdcage, The (1996)",08-Mar-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,293,3.4437
287,288,Scream (1996),20-Dec-1996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1996,478,3.4414
120,121,Independence Day (ID4) (1996),03-Jul-1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1996,429,3.4382
1021,1022,"Fast, Cheap & Out of Control (1997)",01-Jan-1997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997,32,3.4375
183,184,Army of Darkness (1993),01-Jan-1993,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1993,116,3.431
108,109,Mystery Science Theater 3000: The Movie (1996),19-Apr-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1996,130,3.4308
1074,1075,"Man of No Importance, A (1994)",01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,7,3.4286
916,917,Mercury Rising (1998),27-Mar-1998,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1998,7,3.4286
1110,1111,Double Happiness (1994),01-Mar-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,7,3.4286
1151,1152,In Love and War (1996),24-Jan-1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1997,28,3.4286
1108,1109,Death and the Maiden (1994),01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1994,28,3.4286
402,403,Batman (1989),01-Jan-1989,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1989,201,3.4279
750,751,Tomorrow Never Dies (1997),01-Jan-1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1997,180,3.4278
661,662,Somewhere in Time (1980),01-Jan-1980,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1980,82,3.4268
696,697,"Basketball Diaries, The (1995)",01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,40,3.425
537,538,Anastasia (1997),01-Jan-1997,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1997,66,3.4242
327,328,Conspiracy Theory (1997),08-Aug-1997,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1997,295,3.4237
615,616,Night of the Living Dead (1968),01-Jan-1968,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1968,64,3.4219
1276,1277,Set It Off (1996),25-Sep-1996,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1996,19,3.4211
12,13,Mighty Aphrodite (1995),30-Oct-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,184,3.4185
67,68,"Crow, The (1994)",01-Jan-1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1994,134,3.4179
657,658,Pump Up the Volume (1990),01-Jan-1990,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990,79,3.4177
1210,1211,Blue Sky (1994),01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1994,12,3.4167
1482,1483,"Man in the Iron Mask, The (1998)",17-Mar-1998,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1998,12,3.4167
19,20,Angels and Insects (1995),01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995,72,3.4167
1114,1115,Twelfth Night (1996),25-Oct-1996,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1996,29,3.4138
392,393,Mrs. Doubtfire (1993),01-Jan-1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,192,3.4115
954,955,Before Sunrise (1995),01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995,49,3.4082
75,76,Carlito's Way (1993),01-Jan-1993,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1993,54,3.4074
936,937,"Thousand Acres, A (1997)",01-Jan-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,37,3.4054
294,295,Breakdown (1997),02-May-1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,77,3.4026
648,649,Once Upon a Time in America (1984),01-Jan-1984,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1984,50,3.4
1137,1138,Best Men (1997),01-Sep-1997,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1997,5,3.4
1430,1431,Legal Deceit (1997),01-Jan-1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,5,3.4
1174,1175,Hugo Pool (1997),01-Jan-1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,5,3.4
344,345,Deconstructing Harry (1997),01-Jan-1997,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,65,3.4
923,924,White Squall (1996),01-Jan-1996,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,85,3.4
1405,1406,When Night Is Falling (1995),01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995,5,3.4
1301,1302,Late Bloomers (1996),06-Jun-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,5,3.4
761,762,Beautiful Girls (1996),09-Feb-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,115,3.3913
762,763,Happy Gilmore (1996),16-Feb-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,149,3.3893
447,448,"Omen, The (1976)",01-Jan-1976,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1976,85,3.3882
769,770,Devil in a Blue Dress (1995),01-Jan-1995,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1995,57,3.386
753,754,Red Corner (1997),01-Jan-1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1997,57,3.386
888,889,"Tango Lesson, The (1997)",01-Jan-1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,13,3.3846
386,387,"Age of Innocence, The (1993)",01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,65,3.3846
1191,1192,"Boys of St. Vincent, The (1993)",01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,13,3.3846
355,356,"Client, The (1994)",01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1994,97,3.3814
205,206,Akira (1988),01-Jan-1988,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1988,50,3.38
1007,1008,I Shot Andy Warhol (1996),01-May-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,37,3.3784
595,596,"Hunchback of Notre Dame, The (1996)",21-Jun-1996,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1996,127,3.378
326,327,Cop Land (1997),01-Jan-1997,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1997,175,3.3771
579,580,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1995,32,3.375
1008,1009,Stealing Beauty (1996),14-Jun-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,64,3.375
1225,1226,Night Falls on Manhattan (1997),16-May-1997,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1997,32,3.375
853,854,Bad Taste (1987),01-Jan-1987,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1987,16,3.375
290,291,Absolute Power (1997),14-Feb-1997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1997,127,3.3701
219,220,"Mirror Has Two Faces, The (1996)",15-Nov-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1996,66,3.3636
1175,1176,Welcome To Sarajevo (1997),01-Jan-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1997,22,3.3636
1189,1190,That Old Feeling (1997),04-Apr-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,11,3.3636
254,255,My Best Friend's Wedding (1997),20-Jun-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,172,3.3605
325,326,G.I. Jane (1997),01-Jan-1997,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1997,175,3.36
333,334,U Turn (1997),01-Jan-1997,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1997,64,3.3594
621,622,Swiss Family Robinson (1960),01-Jan-1960,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1960,39,3.359
843,844,Freeway (1996),23-Aug-1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1996,42,3.3571
684,685,Executive Decision (1996),09-Mar-1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996,157,3.3567
225,226,Die Hard 2 (1990),01-Jan-1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1990,166,3.3554
604,605,Meet Me in St. Louis (1944),01-Jan-1944,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1944,31,3.3548
213,214,Pink Floyd - The Wall (1982),01-Jan-1982,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1982,114,3.3509
450,451,Grease (1978),01-Jan-1978,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1978,170,3.3471
1125,1126,"Old Man and the Sea, The (1958)",01-Jan-1958,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1958,32,3.3438
43,44,Dolores Claiborne (1994),01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1994,79,3.3418
546,547,"Young Poisoner's Handbook, The (1995)",23-Feb-1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1996,41,3.3415
365,366,Dangerous Minds (1995),01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,47,3.3404
948,949,How to Make an American Quilt (1995),01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995,71,3.338
628,629,Victor/Victoria (1982),01-Jan-1982,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1982,77,3.3377
675,676,"Crucible, The (1996)",27-Nov-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,77,3.3377
379,380,Star Trek: Generations (1994),01-Jan-1994,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1994,116,3.3362
1387,1388,Gabbeh (1996),27-Jun-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,6,3.3333
1325,1326,Boys (1996),10-May-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,6,3.3333
1606,1607,Hurricane Streets (1998),01-Jan-1998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998,3,3.3333
1185,1186,"Inkwell, The (1994)",01-Jan-1994,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,3,3.3333
963,964,"Month by the Lake, A (1995)",01-Jan-1995,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,9,3.3333
1404,1405,Boy's Life 2 (1997),07-Mar-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,6,3.3333
1147,1148,Tom & Viv (1994),01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,9,3.3333
1153,1154,Alphaville (1965),01-Jan-1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1965,12,3.3333
780,781,French Kiss (1995),01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1995,84,3.3333
1154,1155,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",28-Jun-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1996,3,3.3333
1219,1220,Higher Learning (1995),01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,30,3.3333
591,592,True Crime (1995),01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1995,9,3.3333
1601,1602,"Price Above Rubies, A (1998)",20-Mar-1998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998,3,3.3333
1140,1141,"War Room, The (1993)",01-Jan-1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1993,9,3.3333
1462,1463,"Boys, Les (1997)",01-Jan-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,3,3.3333
1467,1468,"Cure, The (1995)",01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,6,3.3333
393,394,Radioland Murders (1994),01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1994,12,3.3333
295,296,"Promesse, La (1996)",16-May-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,6,3.3333
328,329,Desperate Measures (1998),30-Jan-1998,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1998,45,3.3333
624,625,"Sword in the Stone, The (1963)",01-Jan-1963,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1963,82,3.3293
924,925,Unforgettable (1996),23-Feb-1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1996,34,3.3235
738,739,Pretty Woman (1990),01-Jan-1990,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1990,164,3.3232
48,49,I.Q. (1994),01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1994,81,3.321
865,866,Michael (1996),25-Dec-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1996,119,3.3193
952,953,Unstrung Heroes (1995),01-Jan-1995,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,22,3.3182
531,532,Kama Sutra: A Tale of Love (1996),07-Mar-1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,22,3.3182
1167,1168,Little Buddha (1993),01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,22,3.3182
1133,1134,Get on the Bus (1996),16-Oct-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,38,3.3158
404,405,Mission: Impossible (1996),22-May-1996,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1996,344,3.314
467,468,Rudy (1993),01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,64,3.3125
754,755,Jumanji (1995),01-Jan-1995,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1995,96,3.3125
533,534,Traveller (1997),18-Apr-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,13,3.3077
751,752,"Replacement Killers, The (1998)",06-Feb-1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1998,39,3.3077
300,301,In & Out (1997),19-Sep-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,230,3.3043
398,399,"Three Musketeers, The (1993)",01-Jan-1993,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,89,3.3034
4,5,Copycat (1995),01-Jan-1995,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1995,86,3.3023
1113,1114,Faithful (1996),03-Apr-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,10,3.3
535,536,Ponette (1996),23-May-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,10,3.3
1267,1268,Bitter Moon (1992),01-Jan-1992,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1992,10,3.3
347,348,Desperate Measures (1998),30-Jan-1998,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1998,27,3.2963
881,882,Washington Square (1997),01-Jan-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,34,3.2941
232,233,Under Siege (1992),01-Jan-1992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,124,3.2903
629,630,"Great Race, The (1965)",01-Jan-1965,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1965,31,3.2903
278,279,Once Upon a Time... When We Were Colored (1995),01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,28,3.2857
883,884,Year of the Horse (1997),01-Jan-1997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997,7,3.2857
1199,1200,Kim (1950),01-Jan-1950,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1950,7,3.2857
1530,1531,Far From Home: The Adventures of Yellow Dog (1995),01-Jan-1995,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,7,3.2857
552,553,"Walk in the Clouds, A (1995)",01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995,63,3.2857
1085,1086,It's My Party (1995),22-Mar-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,21,3.2857
1263,1264,Nothing to Lose (1994),16-Aug-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,7,3.2857
934,935,Paradise Road (1997),18-Apr-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1997,7,3.2857
549,550,Die Hard: With a Vengeance (1995),01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1995,151,3.2848
226,227,Star Trek VI: The Undiscovered Country (1991),01-Jan-1991,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1991,161,3.2795
76,77,"Firm, The (1993)",01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1993,151,3.2781
714,715,To Die For (1995),01-Jan-1995,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,87,3.2759
318,319,Everyone Says I Love You (1996),06-Dec-1996,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1996,168,3.2738
1112,1113,Mrs. Parker and the Vicious Circle (1994),01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,22,3.2727
1194,1195,Strawberry and Chocolate (Fresa y chocolate) (1993),01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,11,3.2727
623,624,"Three Caballeros, The (1945)",01-Jan-1945,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1945,22,3.2727
878,879,"Peacemaker, The (1997)",01-Jan-1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1997,136,3.2721
1057,1058,"War, The (1994)",01-Jan-1994,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,15,3.2667
38,39,Strange Days (1995),01-Jan-1995,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1995,87,3.2644
100,101,Heavy Metal (1981),08-Mar-1981,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1981,73,3.2603
873,874,Career Girls (1997),08-Aug-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,39,3.2564
