,movie_id,movie_title,rel_date,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,rel_year,numMovieRatings,avgRating
891,892,Flubber (1997),01-Jan-1997,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1997,53,2.7547
390,391,Last Action Hero (1993),01-Jan-1993,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,59,2.7458
263,264,Mimic (1997),22-Aug-1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1997,101,2.7426
874,875,She's So Lovely (1997),22-Aug-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1997,53,2.7358
671,672,Candyman (1992),01-Jan-1992,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1992,65,2.7231
848,849,Days of Thunder (1990),01-Jan-1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1990,53,2.717
925,926,Down Periscope (1996),01-Mar-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,101,2.703
568,569,Wolf (1994),01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1994,67,2.7015
929,930,Chain Reaction (1996),31-Jul-1996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996,80,2.7
258,259,George of the Jungle (1997),01-Jan-1997,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,162,2.6852
230,231,Batman Returns (1992),01-Jan-1992,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1992,142,2.6831
28,29,Batman Forever (1995),01-Jan-1995,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1995,114,2.6667
451,452,Jaws 2 (1978),01-Jan-1978,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1978,66,2.6667
839,840,Last Man Standing (1996),20-Sep-1996,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1996,53,2.6604
337,338,Bean (1997),01-Jan-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,91,2.6593
368,369,Black Sheep (1996),02-Feb-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,55,2.6364
412,413,Tales from the Crypt Presents: Bordello of Blood (1996),19-Jul-1996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1996,55,2.6364
157,158,Weekend at Bernie's (1989),01-Jan-1989,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,60,2.6167
357,358,Spawn (1997),01-Aug-1997,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1997,143,2.6154
394,395,Robin Hood: Men in Tights (1993),01-Jan-1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,56,2.5893
825,826,"Phantom, The (1996)",07-Jun-1996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,80,2.575
259,260,Event Horizon (1997),01-Jan-1997,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1997,127,2.5748
104,105,Sgt. Bilko (1996),29-Mar-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,74,2.5676
440,441,"Amityville Horror, The (1979)",01-Jan-1979,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1979,53,2.566
324,325,Crash (1996),21-Mar-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1997,128,2.5469
876,877,Excess Baggage (1997),01-Jan-1997,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,52,2.5385
541,542,Pocahontas (1995),01-Jan-1995,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1995,51,2.5294
830,831,Escape from L.A. (1996),09-Aug-1996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1996,91,2.4615
253,254,Batman & Robin (1997),20-Jun-1997,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1997,62,2.4516
144,145,"Lawnmower Man, The (1992)",01-Jan-1992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1992,65,2.4462
242,243,Jungle2Jungle (1997),07-Mar-1997,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,132,2.4394
870,871,Vegas Vacation (1997),14-Feb-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,75,2.4
411,412,"Very Brady Sequel, A (1996)",23-Aug-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,93,2.3978
449,450,Star Trek V: The Final Frontier (1989),01-Jan-1989,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1989,63,2.3968
121,122,"Cable Guy, The (1996)",14-Jun-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,106,2.3396
987,988,"Beautician and the Beast, The (1997)",07-Feb-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,86,2.314
119,120,Striptease (1996),28-Jun-1996,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1996,67,2.2388
686,687,McHale's Navy (1997),18-Apr-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1997,69,2.1884
930,931,"Island of Dr. Moreau, The (1996)",23-Aug-1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1996,57,2.1579
